11781416625201217536,63942
9223372036854775808,63672
9223372036854775808,63625
11637301437125361664,63621
9223372036854775808,63536
13690942867206307840,63535
13690942867206307840,63534
12105675798371893248,63439
12682136550675316736,63400
12700150949184798720,63238
9223372036854775808,63231
13060438919374438400,63176
9223372036854775808,63174
10088063165309911040,62923
10088063165309911040,62922
10088063165309911040,62921
10088063165309911040,62920
10088063165309911040,62919
10088063165309911040,62918
10088063165309911040,62917
10088063165309911040,62916
10088063165309911040,62914
10088063165309911040,62842
9223372036854775808,62829
10088063165309911040,62813
10088063165309911040,62811
10088063165309911040,62810
10088063165309911040,62809
10088063165309911040,62769
10088063165309911040,62768
10088063165309911040,62767
10088063165309911040,62766
10088063165309911040,62765
10088063165309911040,62764
9223372036854775808,62708
9223372036854775808,62707
0,62463
11529215046068469760,62350
13835058055282163712,62236
11529215046068469760,61977
9223372036854775808,61845
12682136550675316736,61760
12682136550675316736,61522
9223372036854775808,61308
12682136550675316736,61289
13114482114902884352,61105
9223372036854775808,61068
13835058055282163712,61067
9799832789158199296,61058
9223372036854775808,60910
9367487224930631680,60786
9223372036854775808,60647
9223372036854775808,60641
9223372036854775808,60555
11529215046068469760,60507
9223372036854775808,60489
9223372036854775808,60463
9223372036854775808,60444
12970366926827028480,60435
9223372036854775808,60428
9223372036854775808,60344
9223372036854775808,60270
9223372036854775808,60226
9223372036854775808,60189
9223372036854775808,60186
9223372036854775808,60184
9223372036854775808,59944
9223372036854775808,59877
9223372036854775808,59593
9223372036854775808,59591
11529215046068469760,59269
9223372036854775808,58876
13690942867206307840,58817
9223372036854775808,58746
11529215046068469760,58699
11529215046068469760,58698
11529215046068469760,58697
9223372036854775808,58210
14411518807585587200,57964
9223372036854775808,57853
9223372036854775808,57849
9223372036854775808,57847
9223372036854775808,57759
9223372036854775808,57632
9223372036854775808,57631
13835058055282163712,57593
9223372036854775808,57533
9223372036854775808,57345
9223372036854775808,57344
11529215046068469760,57185
9223372036854775808,57171
9223372036854775808,57069
11907517414767591424,57004
9223372036854775808,56747
9223372036854775808,56664
11529215046068469760,56362
9223372036854775808,56294
9223372036854775808,56209
0,56200
9223372036854775808,56178
13835058055282163712,55902
9223372036854775808,55888
9223372036854775808,55887
9223372036854775808,55886
9223372036854775808,55885
9223372036854775808,55836
9223372036854775808,55835
9223372036854775808,55834
9223372036854775808,55833
9223372036854775808,55832
9223372036854775808,55831
9223372036854775808,55830
9223372036854775808,55829
9223372036854775808,55828
9223372036854775808,55827
0,55756
9223372036854775808,55602
9223372036854775808,55483
9223372036854775808,55477
9223372036854775808,55455
11889503016258109440,55449
9223372036854775808,55448
9223372036854775808,55446
9223372036854775808,55405
9223372036854775808,55402
11817445422220181504,55315
9223372036854775808,54999
12682136550675316736,54962
9223372036854775808,54919
9223372036854775808,54846
9223372036854775808,54814
10376293541461622784,54781
9223372036854775808,54765
9223372036854775808,54739
9223372036854775808,54561
12105675798371893248,54471
9223372036854775808,54403
9223372036854775808,54100
9223372036854775808,54058
9223372036854775808,54049
9223372036854775808,53933
9223372036854775808,53814
9223372036854775808,53740
9223372036854775808,53739
0,53734
9511602413006487552,53667
9223372036854775808,53172
9223372036854775808,52620
11529215046068469760,52522
11529215046068469760,52486
9223372036854775808,52433
13835058055282163712,51844
9223372036854775808,51817
9223372036854775808,51814
9223372036854775808,51808
0,51788
9223372036854775808,51718
9223372036854775808,51717
9223372036854775808,51701
9223372036854775808,51611
12393906174523604992,51595
12393906174523604992,51593
12393906174523604992,51591
9223372036854775808,51528
9223372036854775808,51517
9799832789158199296,51492
9223372036854775808,51490
9223372036854775808,51437
10376293541461622784,51433
9223372036854775808,51425
14987979559889010688,51406
12682136550675316736,51382
9223372036854775808,51368
10376293541461622784,51255
9223372036854775808,51168
9223372036854775808,51137
9223372036854775808,51122
9223372036854775808,51121
9223372036854775808,50986
9799832789158199296,50910
9223372036854775808,50903
9223372036854775808,50742
9223372036854775808,50694
13835058055282163712,50641
17293822569102704640,50478
17293822569102704640,50475
17293822569102704640,50472
17293822569102704640,50471
17293822569102704640,50469
17293822569102704640,50468
17293822569102704640,50465
17293822569102704640,50464
17293822569102704640,50462
17293822569102704640,50460
17293822569102704640,50455
17293822569102704640,50454
17293822569102704640,50451
17293822569102704640,50450
17293822569102704640,50449
17293822569102704640,50448
17293822569102704640,50446
14123288431433875456,50445
17293822569102704640,50441
17293822569102704640,50439
17293822569102704640,50437
17293822569102704640,50435
17293822569102704640,50434
17293822569102704640,50433
17293822569102704640,50432
17293822569102704640,50428
17293822569102704640,50426
17293822569102704640,50425
17293822569102704640,50424
17293822569102704640,50422
17293822569102704640,50421
17293822569102704640,50420
17293822569102704640,50419
17293822569102704640,50418
17293822569102704640,50417
17293822569102704640,50414
17293822569102704640,50413
17293822569102704640,50412
17293822569102704640,50386
17293822569102704640,50385
17293822569102704640,50384
17293822569102704640,50383
17293822569102704640,50381
9511602413006487552,50380
9223372036854775808,50346
9511602413006487552,50313
9511602413006487552,50312
9511602413006487552,50309
9511602413006487552,50307
9511602413006487552,50306
9223372036854775808,50290
9223372036854775808,50168
9223372036854775808,50026
9367487224930631680,50019
9223372036854775808,49894
9223372036854775808,49892
13114482114902884352,49890
11529215046068469760,49887
11817445422220181504,49886
11529215046068469760,49884
9223372036854775808,49883
11817445422220181504,49880
9601674405553897472,49877
12682136550675316736,49872
11529215046068469760,49868
9223372036854775808,49866
10376293541461622784,49863
10376293541461622784,49839
9223372036854775808,49706
12682136550675316736,49678
12105675798371893248,49652
9223372036854775808,49643
9223372036854775808,49642
9223372036854775808,49641
9223372036854775808,49640
9223372036854775808,49639
9223372036854775808,49638
9223372036854775808,49637
9511602413006487552,49636
9511602413006487552,49635
9511602413006487552,49634
9511602413006487552,49633
9511602413006487552,49632
9511602413006487552,49630
9511602413006487552,49629
9511602413006487552,49628
9223372036854775808,49413
9223372036854775808,49372
9223372036854775808,49362
13979173243358019584,49333
14987979559889010688,49303
9223372036854775808,49264
9223372036854775808,49208
10376293541461622784,49179
9223372036854775808,49122
12393906174523604992,49039
10376293541461622784,48960
13690942867206307840,48944
13690942867206307840,48943
13690942867206307840,48940
13690942867206307840,48935
9223372036854775808,48920
9223372036854775808,48872
10376293541461622784,48831
10952754293765046272,48692
10952754293765046272,48691
9223372036854775808,48690
9223372036854775808,48672
9223372036854775808,48593
12393906174523604992,48349
9223372036854775808,48316
13835058055282163712,47968
13835058055282163712,47967
13835058055282163712,47965
11529215046068469760,47865
9223372036854775808,47736
12718165347694280704,47717
9223372036854775808,47532
9799832789158199296,47364
11529215046068469760,47117
9223372036854775808,47074
11529215046068469760,46780
11529215046068469760,46751
9223372036854775808,46713
9223372036854775808,46635
9223372036854775808,46568
9223372036854775808,46317
9223372036854775808,46316
9511602413006487552,46304
9511602413006487552,46303
9511602413006487552,46302
9511602413006487552,46301
9511602413006487552,46300
9511602413006487552,46299
9511602413006487552,46298
9511602413006487552,46297
9511602413006487552,46296
9511602413006487552,46295
9511602413006487552,46294
9511602413006487552,46293
9511602413006487552,46292
9511602413006487552,46291
9511602413006487552,46290
9511602413006487552,46289
9511602413006487552,46288
9511602413006487552,46287
9511602413006487552,46286
9511602413006487552,46285
9511602413006487552,46284
9511602413006487552,46283
9511602413006487552,46282
9511602413006487552,46281
9511602413006487552,46280
9511602413006487552,46279
9511602413006487552,46278
9511602413006487552,46277
9511602413006487552,46276
9511602413006487552,46275
9511602413006487552,46274
10664523917613334528,46023
10664523917613334528,46022
10664523917613334528,46021
10664523917613334528,46020
10376293541461622784,46019
10376293541461622784,46018
13835058055282163712,46006
9223372036854775808,46004
9799832789158199296,45996
9799832789158199296,45994
9799832789158199296,45993
9223372036854775808,45990
9223372036854775808,45989
10520408729537478656,45979
9655717601082343424,45892
11961560610296037376,45891
9223372036854775808,45874
9223372036854775808,45841
9223372036854775808,45735
9223372036854775808,45734
9223372036854775808,45733
9223372036854775808,45732
9223372036854775808,45730
9223372036854775808,45729
9223372036854775808,45728
9223372036854775808,45727
9223372036854775808,45726
9223372036854775808,45725
9223372036854775808,45724
9223372036854775808,45723
9223372036854775808,45722
9223372036854775808,45721
9223372036854775808,45720
9223372036854775808,45719
9223372036854775808,45718
9223372036854775808,45717
9223372036854775808,45716
9223372036854775808,45715
0,45714
9223372036854775808,45608
9223372036854775808,45463
9223372036854775808,45282
9223372036854775808,45280
12105675798371893248,45177
12105675798371893248,45176
12105675798371893248,45175
12682136550675316736,45156
11529215046068469760,45082
12682136550675316736,44930
9223372036854775808,44875
9223372036854775808,44747
9223372036854775808,44745
13835058055282163712,44602
10952754293765046272,44416
10376293541461622784,44284
9223372036854775808,44170
9223372036854775808,44169
9223372036854775808,44039
9223372036854775808,43978
9223372036854775808,43844
9223372036854775808,43829
9223372036854775808,43775
11529215046068469760,43731
9223372036854775808,43551
9223372036854775808,43546
9223372036854775808,43545
9223372036854775808,43544
9223372036854775808,43541
9223372036854775808,43540
9223372036854775808,43538
9223372036854775808,43537
9223372036854775808,43533
9223372036854775808,43531
9223372036854775808,43213
9223372036854775808,43211
13546827679130451968,43208
9655717601082343424,43189
9655717601082343424,43188
9655717601082343424,43187
9655717601082343424,43186
9655717601082343424,43185
9223372036854775808,43182
9223372036854775808,43145
9223372036854775808,42871
13835058055282163712,42845
12682136550675316736,42312
9223372036854775808,42311
9655717601082343424,42303
9367487224930631680,42234
9223372036854775808,42143
9223372036854775808,41973
9223372036854775808,41962
9223372036854775808,41805
0,41785
11529215046068469760,41673
11529215046068469760,41672
11529215046068469760,41670
12682136550675316736,41613
13835058055282163712,41562
9223372036854775808,41539
0,41538
0,41429
9223372036854775808,41375
9223372036854775808,41373
11529215046068469760,41319
9223372036854775808,41293
9223372036854775808,41292
9223372036854775808,41291
9223372036854775808,41290
9223372036854775808,41288
9223372036854775808,41287
9223372036854775808,41214
9223372036854775808,41150
9223372036854775808,41149
9223372036854775808,41148
9223372036854775808,41147
9223372036854775808,41145
11529215046068469760,41126
11529215046068469760,41125
11529215046068469760,41124
9223372036854775808,41123
11529215046068469760,41122
11529215046068469760,41121
11529215046068469760,41120
13835058055282163712,40982
13835058055282163712,40980
13835058055282163712,40977
13835058055282163712,40976
13835058055282163712,40974
13835058055282163712,40973
13835058055282163712,40971
13835058055282163712,40970
9223372036854775808,40969
9223372036854775808,40871
9223372036854775808,40856
9223372036854775808,40781
9223372036854775808,40776
10466365534009032704,40727
11817445422220181504,40534
11529215046068469760,40523
9799832789158199296,40136
9223372036854775808,40045
11529215046068469760,39998
9223372036854775808,39920
9223372036854775808,39919
9223372036854775808,39866
9223372036854775808,39823
10952754293765046272,39780
11529215046068469760,39748
9223372036854775808,39568
9223372036854775808,39449
9223372036854775808,39448
9223372036854775808,39446
12826251738751172608,39375
11529215046068469760,39315
0,39090
9223372036854775808,39057
9223372036854775808,39046
9223372036854775808,38832
9223372036854775808,38831
13258597302978740224,38781
11529215046068469760,38455
11529215046068469760,38413
9223372036854775808,38295
11240984669916758016,38136
11529215046068469760,37954
9223372036854775808,37880
9601674405553897472,37827
9223372036854775808,37800
9223372036854775808,37773
11529215046068469760,37630
10376293541461622784,37566
0,37535
12772208543222726656,37273
9223372036854775808,37231
11529215046068469760,36953
9601674405553897472,36738
11349071060973649920,36631
9223372036854775808,36549
9223372036854775808,36517
9223372036854775808,36485
9223372036854775808,36467
9223372036854775808,36427
9223372036854775808,36425
9223372036854775808,36423
9223372036854775808,36360
9223372036854775808,36293
0,36171
9223372036854775808,36014
11529215046068469760,35906
11331056662464167936,35751
9223372036854775808,35749
9223372036854775808,35746
11529215046068469760,35686
0,35641
9223372036854775808,35597
9223372036854775808,35550
9223372036854775808,35549
9223372036854775808,35543
11907517414767591424,35505
9223372036854775808,35493
9223372036854775808,35492
9223372036854775808,35488
13835058055282163712,35401
9799832789158199296,35365
0,35342
9223372036854775808,35289
11475171850540023808,35274
9799832789158199296,35272
9223372036854775808,35193
9223372036854775808,35190
10088063165309911040,35160
13835058055282163712,35151
13835058055282163712,35136
9223372036854775808,35123
11331056662464167936,35056
9223372036854775808,35037
9223372036854775808,35020
11529215046068469760,35011
10376293541461622784,34976
9223372036854775808,34944
13835058055282163712,34908
0,34806
10376293541461622784,34766
11186941474388312064,34746
12393906174523604992,34734
9223372036854775808,34720
9223372036854775808,34650
9223372036854775808,34649
9223372036854775808,34648
10376293541461622784,34627
11529215046068469760,34624
9223372036854775808,34609
12105675798371893248,34544
9223372036854775808,34509
10376293541461622784,34507
11529215046068469760,34492
9223372036854775808,34452
9223372036854775808,34450
9223372036854775808,34449
9223372036854775808,34447
9223372036854775808,34393
9223372036854775808,34363
16140901064495857664,34361
0,34358
11529215046068469760,34355
9223372036854775808,34295
11529215046068469760,34279
9223372036854775808,34267
13835058055282163712,34258
9223372036854775808,34165
10376293541461622784,34158
9223372036854775808,34128
11529215046068469760,34058
10376293541461622784,34043
9223372036854775808,34009
9223372036854775808,33989
9223372036854775808,33988
9223372036854775808,33987
0,33945
10178135157857320960,33944
13186539708940812288,33926
0,33856
9223372036854775808,33844
10376293541461622784,33826
9223372036854775808,33823
0,33750
9223372036854775808,33742
9223372036854775808,33739
9223372036854775808,33738
9223372036854775808,33737
9223372036854775808,33736
9223372036854775808,33735
9223372036854775808,33734
9223372036854775808,33733
9223372036854775808,33732
9223372036854775808,33731
9223372036854775808,33730
9223372036854775808,33729
9223372036854775808,33728
9223372036854775808,33727
9223372036854775808,33726
9223372036854775808,33725
9223372036854775808,33724
9223372036854775808,33722
9223372036854775808,33721
9223372036854775808,33720
9223372036854775808,33719
9223372036854775808,33718
9223372036854775808,33717
9223372036854775808,33716
9223372036854775808,33715
9223372036854775808,33714
9223372036854775808,33713
9223372036854775808,33712
9223372036854775808,33711
9223372036854775808,33710
9223372036854775808,33709
9223372036854775808,33708
9223372036854775808,33707
9223372036854775808,33706
9223372036854775808,33705
9223372036854775808,33704
9223372036854775808,33703
9223372036854775808,33702
9223372036854775808,33700
9223372036854775808,33699
9223372036854775808,33698
9223372036854775808,33697
9223372036854775808,33696
9223372036854775808,33695
9223372036854775808,33694
9223372036854775808,33687
9223372036854775808,33686
9223372036854775808,33685
9223372036854775808,33684
9223372036854775808,33683
9223372036854775808,33682
9223372036854775808,33680
9223372036854775808,33679
9223372036854775808,33678
9223372036854775808,33677
9223372036854775808,33676
9223372036854775808,33675
9223372036854775808,33674
9223372036854775808,33673
9223372036854775808,33672
9223372036854775808,33670
9223372036854775808,33669
13835058055282163712,33662
13835058055282163712,33661
13835058055282163712,33660
13835058055282163712,33659
13835058055282163712,33658
13835058055282163712,33657
13835058055282163712,33656
13835058055282163712,33655
13835058055282163712,33654
13835058055282163712,33653
13835058055282163712,33652
13835058055282163712,33651
13835058055282163712,33650
13835058055282163712,33649
13835058055282163712,33648
13835058055282163712,33647
13835058055282163712,33646
13835058055282163712,33645
13835058055282163712,33644
13835058055282163712,33643
13835058055282163712,33642
13835058055282163712,33641
13835058055282163712,33640
13835058055282163712,33639
13835058055282163712,33638
13835058055282163712,33637
13835058055282163712,33636
13835058055282163712,33635
13835058055282163712,33634
13835058055282163712,33633
13835058055282163712,33632
13835058055282163712,33631
13835058055282163712,33630
13835058055282163712,33629
13835058055282163712,33628
13835058055282163712,33627
13835058055282163712,33626
13835058055282163712,33625
13835058055282163712,33624
13835058055282163712,33623
13835058055282163712,33622
13835058055282163712,33621
13835058055282163712,33620
13835058055282163712,33619
13835058055282163712,33618
13835058055282163712,33617
13835058055282163712,33616
13835058055282163712,33615
13835058055282163712,33614
13835058055282163712,33613
13835058055282163712,33612
13835058055282163712,33611
13835058055282163712,33610
13835058055282163712,33609
13835058055282163712,33608
13835058055282163712,33607
13835058055282163712,33606
13835058055282163712,33605
